grid_id,lat,lon
115,43.24240832508896,-3.3443393738257665
116,43.2514128627363,-3.344390098532858
117,43.260417386107314,-3.3444408466648454
118,43.269421895201724,-3.344491618234565
119,43.276284439558296,-3.3424638228097225
120,43.28817946372396,-3.3397954856148164
121,43.29384705176661,-3.3403355136937654
122,43.16582270443897,-3.333591180774393
123,43.17080708584132,-3.331814748231522
124,43.17941249373847,-3.331680631098159
125,43.188417142680485,-3.33172938370421
126,43.197421777351416,-3.3317781588109474
127,43.206426397750995,-3.3318269564306817
128,43.21543100387895,-3.3318757765757336
129,43.22443559573498,-3.3319246192584324
130,43.23344017331883,-3.331973484491118
131,43.24244473663024,-3.3320223722861386
132,43.251449285668905,-3.3320712826558534
133,43.26045382043457,-3.3321202156126315
134,43.26945834092696,-3.33216917116885
135,43.2784628471458,-3.332218149336898
136,43.28746733909084,-3.3322671501291725
137,43.295392573034064,-3.3323898083779517
138,43.30126864357557,-3.332251424019988
139,43.17246166378878,-3.3203531278839975
140,43.179447502413105,-3.319376284010965
141,43.18845216230921,-3.3194232281193403
142,43.19745680793743,-3.319470193893764
143,43.2064614392975,-3.31951718134609
144,43.215466056389126,-3.319564190488182
145,43.22447065921202,-3.3196112213319107
146,43.23347524776594,-3.3196582738891594
147,43.2424798220506,-3.3197053481718184
148,43.251484382065726,-3.319752444191788
149,43.26048892781107,-3.319799561960979
150,43.26949345928632,-3.3198467014913087
151,43.27849797649125,-3.3198938627947068
152,43.287502479425584,-3.319941045883111
153,43.29327905632537,-3.3187155749489716
154,43.17370347782323,-3.310780654265425
155,43.17998806430892,-3.307688065868028
156,43.18848585829714,-3.307117050868424
157,43.19749051446851,-3.3071622072986804
158,43.206495156374785,-3.307207384571735
159,43.2154997840157,-3.3072525826989936
160,43.22450439739097,-3.307297801691871
161,43.233508996500326,-3.3073430415617913
162,43.24251358134351,-3.3073883023201884
163,43.25120911917626,-3.3082505548476266
164,43.26073660268745,-3.3078461417568312
165,43.26952725027327,-3.3075242100407003
166,43.27853177804904,-3.307569554467512
167,43.28753629155731,-3.3076149198400984
168,43.29527094420385,-3.3072960082367833
169,43.182380275904784,-3.2988863556949526
170,43.18868536492544,-3.2950056091915836
171,43.197513376356525,-3.294867307355293
172,43.205823509972234,-3.2972940447134182
173,43.215697322439915,-3.297255711149163
174,43.224320010433665,-3.298727368184503
175,43.23396391142472,-3.2982404185066794
176,43.24171675676076,-3.2979212490916607
177,43.24809521042036,-3.3002728853410725
178,43.26275249370382,-3.295728365708239
179,43.269559713881456,-3.295201697655796
180,43.278564251812845,-3.2952452251945417
181,43.2873712747595,-3.2955255281977625
182,43.29613724197196,-3.2974910084105113
183,42.87494164236533,-3.2781766660515568
184,42.882268525018844,-3.279949671097551
185,42.89161574052703,-3.2758208389470753
186,42.899012014203905,-3.2760230125311307
187,43.19034435153234,-3.2839236130159657
188,43.19669056500153,-3.282421201143123
189,43.26356149727693,-3.283155762833995
190,43.269590850104805,-3.282879165175374
191,43.27859539777658,-3.2829208758150363
192,43.286683738117176,-3.2829115285875314
193,42.85979983713005,-3.2627794940954353
194,42.865802489001666,-3.2665418126375716
195,42.87341228911561,-3.268810909265078
196,42.8824112229435,-3.268858473842897
197,42.89141639281413,-3.2688975846165795
198,42.9000973663304,-3.2685983263934046
199,42.90556992649332,-3.264574108783165
200,43.19814932312882,-3.270217788093359
201,43.206139646496084,-3.2657435399811137
202,43.215904305004756,-3.2670027746296104
203,43.22504456041552,-3.2662167061028984
204,43.232091893391434,-3.266740101209001
205,43.26454437267299,-3.275644228845464
206,43.27004367534309,-3.2707912820562477
207,43.27862521593442,-3.2705965071682432
208,43.28759726268537,-3.2705934897987508
209,43.29354507101967,-3.2681441400374736
210,42.85054082293645,-3.2508497908272216
211,42.85661388533422,-3.254647444037353
212,42.864428923622434,-3.256538636247343
213,42.87343413077982,-3.2565759314251514
214,42.88243932369372,-3.256613243765386
215,42.891444502363846,-3.2566505732773585
216,42.900449666789875,-3.256687919970389
217,42.90722809026806,-3.2556137513943395
218,43.199145239251855,-3.258299373415171
219,43.20661677986954,-3.257967997288032
220,43.21562144556372,-3.2580059512463815
221,43.22462609700334,-3.25804392272619
222,43.233539142483004,-3.257963085217333
223,43.24087540312317,-3.254599382222523
224,43.26368055543912,-3.255575353628718
225,43.26967360206064,-3.258202193645001
226,43.27865370628076,-3.2582721200934186
227,43.28765825793119,-3.258310214492469
228,43.29412761568509,-3.2574128643336966
229,42.84128054203015,-3.2389236517896127
230,42.8474478251445,-3.242711836826389
231,42.855450468158736,-3.2442614498720332
232,42.86445569794142,-3.2442969490824782
233,42.87346091348336,-3.244332464627559
234,42.88246611478426,-3.244367996516137
235,42.891471301843765,-3.2444035447570805
236,42.90047647466161,-3.244439109359264
237,42.90931483012634,-3.2442277956197425
238,42.91829727894511,-3.2426956897740546
239,42.92634645223568,-3.241082070441309
240,42.932010863812174,-3.2384468058977993
241,43.19120842672049,-3.2418351576720967
242,43.19797170592333,-3.245150875070532
243,43.20664387451121,-3.2456581045984496
244,43.21564854868271,-3.2456942474894643
245,43.22465320860212,-3.245730407065878
246,43.2336578542692,-3.245766583336826
247,43.24266060995127,-3.2458001674830967
248,43.251560092913486,-3.2452190816790405
249,43.260899672928886,-3.2453968348757662
250,43.26967629440884,-3.245911455548922
251,43.27868086881029,-3.2459477154298253
252,43.28768542895784,-3.2459839920602263
253,43.29662099329753,-3.2459188649314816
254,43.30274208032268,-3.244074157814469
255,42.83201899561013,-3.2270010752148663
256,42.83829323547114,-3.2307330700086556
257,42.846470673667326,-3.231987820316016
258,42.855475925660535,-3.2320215251956306
259,42.86448116341562,-3.2320552455829783
260,42.873486386932264,-3.232088981486471
261,42.882491596210116,-3.2321227329145246
262,42.89149679124894,-3.2321564998755634
263,42.90050197204836,-3.2321902823780184
264,42.90950713860808,-3.232224080430325
265,42.918512290927794,-3.2322578940409272
266,42.92751742900719,-3.2322917232182755
267,42.936454238224236,-3.230896489096391
268,42.94388028146204,-3.2301355409492936
269,43.180969157578744,-3.23064346538124
270,43.18883569837715,-3.2330155571413006
271,43.19766494816568,-3.233313879258707
272,43.206669644649565,-3.2333481952325975
273,43.215674326884,-3.2333825270471492
274,43.224678994868675,-3.233416874711033
275,43.233683648603375,-3.2334512382329264
276,43.24268828808783,-3.233485617621514
277,43.251692913321754,-3.2335200128854873
278,43.260697524304916,-3.2335544240335437
279,43.26970212103706,-3.2335888510743893
280,43.27870670351791,-3.233623294016735
281,43.287711271747234,-3.2336577528693007
282,43.296715825724775,-3.2336922276408107
283,43.30409544413019,-3.233177534831056
284,42.830282554140574,-3.218919668293239
285,42.83723685570084,-3.2216025676840188
286,42.84650034881285,-3.2197570804904365
287,42.855500074722535,-3.219781585011495
288,42.86450532004027,-3.2198135265673353
289,42.87351055112173,-3.2198454828208223
290,42.882515767966616,-3.219877453779928
291,42.891520970574604,-3.2199094394526324
292,42.90052615894539,-3.2199414398469215
293,42.90953133307866,-3.219973454970786
294,42.91853649297409,-3.220005484832224
295,42.927541638631396,-3.220037529439241
296,42.93654677005027,-3.2200695887998463
297,42.944908546104394,-3.2206788242870386
298,43.173831532849306,-3.221711807376926
299,43.17968523302236,-3.2209339745739185
300,43.18868466777245,-3.2209732735741774
301,43.19768938614961,-3.221005764301713
302,43.2066940902798,-3.221038270026086
303,43.21569878016275,-3.2210707907555034
304,43.22470345579818,-3.2211033264981794
305,43.233708117185856,-3.2211358772623337
306,43.24271276432551,-3.221168443056192
307,43.25171739721688,-3.2212010238879882
308,43.260722015859734,-3.2212336197659615
309,43.26972662025379,-3.2212662306983573
310,43.27873121039879,-3.2212988566934277
311,43.28746096078167,-3.222241813473834
312,43.295568967073535,-3.224732237121708
313,43.30490355248656,-3.2263176309681216
314,42.828996283779645,-3.21087564167376
315,42.84744792030806,-3.2110128914773983
316,42.85587157968084,-3.2079724553199265
317,42.864528167810924,-3.207571792854047
318,42.873533406047336,-3.2076019694495552
319,42.88253863004923,-3.2076321599317335
320,42.8915438398163,-3.2076623643081184
321,42.90054903534823,-3.2076925825862492
322,42.909554216644686,-3.207722814773674
323,42.9185593837054,-3.207753060877944
324,42.927564536530035,-3.2077833209066187
325,42.93656967511829,-3.2078135948672624
326,42.943498449645624,-3.2077013061516912
327,43.17446657981781,-3.2085352749316205
328,43.180262149764395,-3.208619988042822
329,43.188707774428096,-3.2086669530429055
330,43.19771250003516,-3.208697634347882
331,43.20671721139735,-3.20872832981453
332,43.215721908514396,-3.2087590394506007
333,43.22472659138606,-3.2087897632638485
334,43.23373126001207,-3.2088205012620374
335,43.242735914392156,-3.2088512534529343
336,43.251740554526094,-3.208882019844314
337,43.26074518041359,-3.2089128004439575
338,43.26974979205444,-3.208943595259651
339,43.27875438944834,-3.208974404299187
340,43.286156387739844,-3.2066163944128445
341,42.85800108498374,-3.1999216181824064
342,42.865176618734054,-3.197466611101879
343,42.873561186616335,-3.1953653267554176
344,42.882560182453744,-3.1953868521893343
345,42.89156539896978,-3.1954152752618583
346,42.9005706012526,-3.195443711416285
347,42.909575789301925,-3.1954721606597167
348,42.91858096311743,-3.19550062299926
349,42.92758612269883,-3.195529098442029
350,42.936591268045774,-3.19555758699514
351,42.943505818287996,-3.1955294162540584
352,43.17290796215102,-3.195613318811735
353,43.179724810729745,-3.196331759802246
354,43.188729557395156,-3.1963606183577067
355,43.19773428981796,-3.1963894902323804
356,43.20673900799786,-3.196418375433554
357,43.21574371193462,-3.1964472739685204
358,43.22474840162798,-3.196476185844579
359,43.23375307707767,-3.1965051110690332
360,43.242757738283444,-3.1965340496491943
361,43.251762385245016,-3.1965630015923776
362,43.2607670179622,-3.1965919669059044
363,43.269771636434676,-3.196620945597103
364,43.27877624066222,-3.1966499376733064
365,43.287757222904105,-3.1966485999540173
366,43.29475867291969,-3.1938317370499973
367,42.86002909205173,-3.1770227487984957
368,42.86601510686897,-3.1813042740012034
369,42.8735751880902,-3.1831149018659657
370,42.88258042517614,-3.1831415313721294
371,42.89158564803103,-3.183168173133696
372,42.90059085665454,-3.1831948271573163
373,42.90959605104636,-3.183221493449648
374,42.9186012312062,-3.1832481720173527
375,42.92760639713375,-3.183274862867096
376,42.9366115488287,-3.183301566005552
377,42.94296066011379,-3.1839275935955365
378,43.021934721863964,-3.1775300732970666
379,43.11854270658051,-3.1793223359864684
380,43.122574094822106,-3.1789455884979287
381,43.17269370491914,-3.1859032794804496
382,43.17975031984039,-3.1840339560305697
383,43.1887500166696,-3.1840542703532964
384,43.19775475549395,-3.1840813327903796
385,43.2067594800773,-3.1841084077187856
386,43.21576419041935,-3.18413549514535
387,43.224768886519875,-3.1841625950769137
388,43.23377356837858,-3.184189707520324
389,43.242778235995246,-3.184216832482433
390,43.25178288936961,-3.1842439699700975
391,43.26078752850142,-3.184271119990181
392,43.269792153390405,-3.184298282549552
393,43.278796764036336,-3.1843254576550826
394,43.28780136043896,-3.1843526453136533
395,43.29553806580058,-3.184084427257152
396,42.85860276601122,-3.169771356154896
397,42.86458885795769,-3.170846511713385
398,42.87359411519972,-3.170871349291558
399,42.88259935821269,-3.1708961982995225
400,42.891604586996316,-3.1709210587434806
401,42.90060980155025,-3.1709459306296384
402,42.909615001874236,-3.1709708139642077
403,42.918620187967946,-3.1709957087534058
404,42.927625359831076,-3.171020615003453
405,42.93634888789187,-3.171314403689169
406,42.941810081589864,-3.1754022909513497
407,43.01908917672532,-3.1695854489191206
408,43.024927104885904,-3.1691402074296913
409,43.11097293335427,-3.168589120966858
410,43.116890511415505,-3.1713368858229387
411,43.12541541360931,-3.171048810529865
412,43.13307575575839,-3.1680345490674875
413,43.14718095317068,-3.165913737861895
414,43.14842743293267,-3.165601305753983
415,43.18071387755677,-3.1721706217074335
416,43.18876915224759,-3.171747909864395
417,43.19777389705934,-3.1717731628570576
418,43.20677862763182,-3.1717984275058595
419,43.21578334396476,-3.1718237038171804
420,43.22478804605788,-3.171848991797403
421,43.23379273391098,-3.171874291452917
422,43.242797407523774,-3.1718996027901167
423,43.251802066896,-3.1719249258154
424,43.260806712027424,-3.1719502605351715
425,43.26981134291779,-3.1719756069558405
426,43.27881595956685,-3.1720009650838206
427,43.28782056197435,-3.1720263349255307
428,43.29629485254541,-3.1719396599289778
429,42.804321429708985,-3.1549514061708184
430,42.807603779206595,-3.1540641045106645
431,42.858570025992,-3.1602257276245678
432,42.86460647027238,-3.1586047273946174
433,42.87361173302985,-3.1586277852873597
434,42.882616981559856,-3.158650853790923
435,42.8916222158621,-3.1586739329110656
436,42.90062743593627,-3.158697022653549
437,42.90963264178204,-3.1587201230241404
438,42.91863783339914,-3.1587432340286106
439,42.92764301078725,-3.158766355672735
440,42.9350404297583,-3.159282027209484
441,43.0119979268252,-3.1563120348515876
442,43.017717834592226,-3.158967637631271
443,43.02496819683583,-3.1592955051716816
444,43.074181780482476,-3.1548332622808393
445,43.07676481128258,-3.15372257763812
446,43.109553171790076,-3.158195997678689
447,43.11674844852144,-3.1592543782359477
448,43.12575331279824,-3.159277735422834
449,43.13475356133036,-3.159294715094168
450,43.14392771866321,-3.1585954378927474
451,43.152004455474646,-3.1580783868842226
452,43.15771974499785,-3.154085278451054
453,43.18077441683813,-3.1593049141981413
454,43.188786964125555,-3.1594415377257286
455,43.197791714510515,-3.159464981267597
456,43.20679645065783,-3.1594884356304163
457,43.21580117256724,-3.159511900820109
458,43.22480588023848,-3.159535376842602
459,43.233810573671285,-3.159558863703826
460,43.24281525286541,-3.1595823614097167
461,43.25181991782061,-3.159605869966215
462,43.260824568536634,-3.159629389379266
463,43.26982920501323,-3.159652919654819
464,43.27883382725016,-3.1596764607988286
465,43.28783843524716,-3.1597000128172543
466,43.29672580798978,-3.159638336109611
467,43.30251152971898,-3.154796411579507
468,43.3403359142015,-3.153871648258432
469,42.75880303920031,-3.1430624252702177
470,42.76208450393687,-3.1413502058356335
471,42.79663463127869,-3.1410654475063864
472,42.802270161104445,-3.1455421862967294
473,42.81026556254334,-3.145743547339589
474,42.81951490972203,-3.1442093471263424
475,42.82785531391063,-3.142631746742251
476,42.83441286345167,-3.140983498343402
477,42.86010507658914,-3.1524572258677193
478,42.86570639781327,-3.149616846210586
479,42.87371984601653,-3.1464987334465206
480,42.88263329521438,-3.1464054986657453
481,42.89163853462512,-3.14642679645631
482,42.90064375980927,-3.146448104049353
483,42.909572556244306,-3.1465628902524982
484,42.9174254993807,-3.1501616689687033
485,42.9280756738969,-3.150706942328393
486,42.9340769646474,-3.1496603707506408
487,43.01042600902336,-3.1461646666608467
488,43.01771039244563,-3.146725997211311
489,43.025215996886445,-3.146095386478647
490,43.03562332689993,-3.143102039815202
491,43.04479528568966,-3.142701546022598
492,43.05341983271903,-3.1417132776453616
493,43.05852604138273,-3.1408342714248936
494,43.0727703680804,-3.1464380596076778
495,43.08030700678733,-3.1458003876174603
496,43.08731819918809,-3.1431901244251605
497,43.10960137784994,-3.148584425079255
498,43.11676489547767,-3.14696244092374
499,43.125769764901534,-3.146983995319044
500,43.13477462009134,-3.147005559656542
501,43.14377946104681,-3.1470271339416653
502,43.1527842877677,-3.1470487181798488
503,43.159596694089046,-3.145825625855562
504,43.17220186871679,-3.1439073476021737
505,43.17982848720933,-3.147074822398198
506,43.18880345230015,-3.1471351547720294
507,43.197808207844176,-3.147156788857185
508,43.206812949152024,-3.1471784329281003
509,43.21581767622347,-3.1472000869902392
510,43.22482238905826,-3.1472217510490705
511,43.233827087656145,-3.147243425110069
512,43.242831772016835,-3.1472651091787105
513,43.25183644214011,-3.1472868032604784
514,43.26084109802572,-3.147308507360859
515,43.2698457396734,-3.1473302214853414
516,43.27885036708292,-3.147351945639422
517,43.28785498025404,-3.147373679828599
518,43.29685957918649,-3.1473954240583772
519,43.30562517892731,-3.146888454132309
520,43.31475839428695,-3.1457912890364277
521,43.32403123996286,-3.1459621219929903
522,43.33300769501866,-3.1469480261628937
523,43.34177703756081,-3.1473102076181143
524,43.349432738320594,-3.1468246252492253
525,42.75944410061624,-3.1342035337727894
526,42.76503657266279,-3.132832750414623
527,42.7739420179059,-3.1303069162066968
528,42.78104424179053,-3.128726428621814
529,42.794128691408545,-3.1325898517696067
530,42.801600462105476,-3.1339848890571003
531,42.81060583422799,-3.1340043248880916
532,42.819611192128065,-3.1340237696579756
533,42.828616535805345,-3.134043223371596
534,42.83611618223973,-3.132793658349063
535,42.8448825684622,-3.1292692876599366
536,42.875044651587544,-3.1390869387187377
537,42.88337870106683,-3.1362016956062373
538,42.89167574073033,-3.134211111222781
539,42.90065877316625,-3.1341991756373586
540,42.90879019537334,-3.1349564460510257
541,43.01036315752196,-3.134577988658084
542,43.017725467022736,-3.134453825976471
543,43.02673049772189,-3.1344734776850465
544,43.0357355141914,-3.1344931384497787
545,43.04474051643097,-3.134512808275601
546,43.053745504440336,-3.1345324871674514
547,43.062724017980834,-3.1344307323143386
548,43.0717615610617,-3.134563191953723
549,43.080760383084325,-3.134591578288606
550,43.08960580548734,-3.134385636184507
551,43.09888692193541,-3.1321193887769256
552,43.10803934254245,-3.1341110290755907
553,43.11678002203654,-3.134670493674765
554,43.12578489619424,-3.13469024527306
555,43.13478975611927,-3.134710005981996
556,43.143794601811344,-3.1347297758065493
557,43.15279943327021,-3.1347495547517013
558,43.16180425049561,-3.1347693428224352
559,43.170809053487254,-3.1347891400237393
560,43.17981384224491,-3.1348089463606064
561,43.188818616768316,-3.1348287618380315
562,43.197823377057205,-3.134848586461015
563,43.20682812311132,-3.134868420234561
564,43.2158328549304,-3.1348882631636767
565,43.2248375725142,-3.1349081152533738
566,43.233842275862465,-3.1349279765086684
567,43.24284696497495,-3.1349478469345793
568,43.2518516398514,-3.1349677265361304
569,43.26085630049157,-3.1349876153183494
570,43.2698609468952,-3.135007513286267
571,43.27886557906205,-3.135027420444919
572,43.28787019699189,-3.1350473367993446
573,43.29687480068446,-3.1350672623545868
574,43.305879390139516,-3.1350871971156935
575,43.31488396535684,-3.1351071410877145
576,43.32388852633617,-3.135127094275706
577,43.33289307307728,-3.135147056684727
578,43.341897605579945,-3.1351670283198403
579,43.34983440760204,-3.13473352727089
580,43.35541309634573,-3.1296091786091105
581,42.75992319421566,-3.122078439807553
582,42.765592470022234,-3.121684944135834
583,42.77459790330367,-3.1217025735378168
584,42.78341140198443,-3.121434561564567
585,42.7928036774389,-3.1215278373751336
586,42.80161411782698,-3.121755510393983
587,42.81061949422668,-3.1217731722440782
588,42.81962485640514,-3.1217908422171856
589,42.828630204362064,-3.121808520317705
590,42.83763553809713,-3.121826206550041
591,42.846259488923295,-3.1214995295361887
592,42.85403210052109,-3.118231074352537
593,42.893430207747656,-3.122020088113698
594,42.9004376263506,-3.121865715599812
595,42.905638374555615,-3.1271581879055828
596,43.00995764294735,-3.1217165109041205
597,43.017739225737145,-3.1221816456904055
598,43.02674426074318,-3.122199503714251
599,43.0357492815208,-3.122217369967669
600,43.04475428806974,-3.1222352444551427
601,43.05375928038971,-3.122253127181159
602,43.062764258480435,-3.1222710181502094
603,43.071769222341636,-3.1222889173667867
604,43.080774171973054,-3.1223068248353893
605,43.089779107374376,-3.1223247405605177
606,43.098784028545374,-3.1223426645466765
607,43.10778893548574,-3.122360596798374
608,43.11679382819523,-3.1223785373201216
609,43.125798706673564,-3.1223964861164353
610,43.13480357092047,-3.1224144431918326
611,43.14380842093568,-3.1224324085508366
612,43.15281325671894,-3.122450382197972
613,43.16181807826999,-3.1224683641377693
614,43.17082288558855,-3.122486354374761
615,43.17982767867438,-3.122504352913483
616,43.18883245752721,-3.122522359758477
617,43.19783722214678,-3.1225403749142835
618,43.20684197253286,-3.1225583983854523
619,43.21584670868515,-3.1225764301765335
620,43.22485143060342,-3.1225944702920803
621,43.233856138287436,-3.1226125187366516
622,43.24286083173693,-3.1226305755148083
623,43.251865510951625,-3.122648640631115
624,43.26087017593134,-3.122666714090142
625,43.26987482667576,-3.122684795896459
626,43.27887946318469,-3.1227028860546433
627,43.28788408545785,-3.1227209845692734
628,43.29688869349504,-3.122739091444933
629,43.30589328729598,-3.1227572066862086
630,43.314897866860434,-3.1227753302976895
631,43.32390243218819,-3.1227934622839704
632,43.33290698327899,-3.1228116026496475
633,43.3415756071164,-3.123227435113057
634,43.34967013981821,-3.1258700637163965
635,43.35541344790773,-3.129026945444029
636,42.76044574673013,-3.1146655605154248
637,42.76649431515098,-3.110324076273041
638,42.77461024141228,-3.1094785038210686
639,42.783615664338555,-3.109494369788209
640,42.79262107304566,-3.10951024305062
641,42.80162646753328,-3.1095261236122504
642,42.810631847801105,-3.1095420114770533
643,42.81963721384879,-3.109557906648983
644,42.82864256567605,-3.109573809131999
645,42.83764790328257,-3.109589718930062
646,42.846653226668025,-3.109605636047136
647,42.855624223060325,-3.1095745035100246
648,42.86434239587516,-3.108076265366176
649,42.872987080825254,-3.1056236096528917
650,42.88365704001799,-3.1077878656596885
651,42.8918171976301,-3.109488368519644
652,42.90068486832124,-3.109701292671229
653,42.90676321044677,-3.106589489023805
654,43.00936724368793,-3.1098045990264453
655,43.01775166858629,-3.1099094571792483
656,43.02675670748729,-3.109925521513884
657,43.03576173216101,-3.109941593251504
658,43.04476674260719,-3.1099576723961424
659,43.05377173882551,-3.109973758951835
660,43.06277672081571,-3.109989852922621
661,43.07178168857754,-3.1100059543125433
662,43.080786642110695,-3.110022063125648
663,43.08979158141489,-3.1100381793659837
664,43.09879650648989,-3.1100543030376024
665,43.10780141733541,-3.1100704341445597
666,43.11680631395118,-3.110086572690914
667,43.12581119633692,-3.1101027186807273
668,43.13481606449236,-3.1101188721180635
669,43.14382091841725,-3.1101350330069915
670,43.152825758111334,-3.110151201351582
671,43.161830583574336,-3.11016737715591
672,43.170835394805984,-3.110183560424052
673,43.17984019180605,-3.1101997511600903
674,43.188844974574245,-3.110215949368108
675,43.197849743110325,-3.110232155052192
676,43.20685449741404,-3.1102483682164324
677,43.21585923748514,-3.1102645888649243
678,43.224863963323344,-3.1102808170017635
679,43.233868674928424,-3.1102970526310503
680,43.24287337230013,-3.1103132957568875
681,43.25187805543821,-3.110329546383382
682,43.26088272434242,-3.110345804514643
683,43.269887379012516,-3.1103620701547845
684,43.27889201944823,-3.1103783433079215
685,43.287896645649354,-3.110394623978174
686,43.296901257615616,-3.110410912169664
687,43.3059058553468,-3.1104272078865187
688,43.31491043884266,-3.1104435111328654
689,43.32391500810295,-3.110459821912838
690,43.33291956312745,-3.1104761402305705
691,43.34189470589913,-3.1104524994896883
692,43.350796315013696,-3.1089646704998546
693,43.35945517181498,-3.108221796133214
694,43.36487897310513,-3.1057252197776517
695,42.76792614889346,-3.0966095194638803
696,42.774621274729896,-3.0972544268129965
697,42.78362670111225,-3.097268521235904
698,42.792632113276426,-3.097282622139518
699,42.801637511222104,-3.097296729527347
700,42.81064289494898,-3.097310843402902
701,42.81964826445671,-3.097324963769696
702,42.82865361974502,-3.0973390906312463
703,42.83765896081358,-3.0973532239910715
704,42.84666428766207,-3.0973673638526935
705,42.85566960029017,-3.097381510219637
706,42.86467489869761,-3.0973956630954294
707,42.873680182884044,-3.0974098224836006
708,42.8826854528492,-3.0974239883876833
709,42.89169070859275,-3.097438160811214
710,42.90017421120096,-3.098423427662659
711,42.90663729966277,-3.101491595127491
712,43.00356400596717,-3.0946213011773294
713,43.00879280348596,-3.0975807338078756
